"","SECTOR","Symbol","GainLoss_dol","GainLoss_perc","Bought","Buy_price","Sold","Sell_price","PROFIT","EQUITY"
"2068","Finance","MKTX",-9.15,-4.77,2017-10-24,191.649994,2017-10-25,182.5,-47.6999999999999,1051.1
"2069","Finance","MKTX",5.84,3.07,2018-01-30,190,2018-01-31,195.839996,30.7,1081.8
"2070","Finance","MKTX",-1.06,-0.52,2018-04-24,202.520004,2018-04-25,201.460007,-5.19999999999993,1076.6
"2071","Finance","MKTX",-11.25,-5.32,2018-07-24,211.300003,2018-07-25,200.050003,-53.2,1023.4
"2072","Finance","MKTX",5.85,3.02,2018-10-23,193.899994,2018-10-24,199.75,30.2,1053.6
"2073","Finance","MKTX",-6.33,-2.9,2019-01-29,218.350006,2019-01-30,212.020004,-29,1024.6
"2074","Consumer Services","MLCO",1.15,5.17,2017-05-03,22.25,2017-05-04,23.4,51.7,1051.7
"2075","Consumer Services","MLCO",-0.3,-1.42,2017-07-26,21.15,2017-07-27,20.85,-14.2,1037.5
"2076","Consumer Services","MLCO",-0.42,-1.62,2017-11-01,25.969999,2017-11-02,25.549999,-16.2,1021.3
"2077","Consumer Services","MLCO",0.3,1.05,2018-02-07,28.450001,2018-02-08,28.75,10.5,1031.8
"2078","Consumer Services","MLCO",-0.21,-0.65,2018-05-02,32.209999,2018-05-03,32,-6.5,1025.3
"2079","Consumer Services","MLCO",1.18,4.83,2018-07-23,24.42,2018-07-24,25.6,48.3,1073.6
"2080","Consumer Services","MLCO",-1.65,-9.11,2018-11-07,18.110001,2018-11-08,16.459999,-91.0999999999999,982.5
"2081","Consumer Services","MLCO",1.74,8.19,2019-02-15,21.25,2019-02-19,22.99,81.9000000000001,1064.4
"2082","Technology","MLNX",6.08,15.73,2016-01-26,38.650002,2016-01-28,44.73,157.3,1157.3
"2083","Technology","MLNX",-4.95,-9.12,2016-04-19,54.299999,2016-04-21,49.349998,-91.1999999999999,1066.1
"2084","Technology","MLNX",-2.47,-4.8,2016-07-19,51.459999,2016-07-21,48.990002,-48,1018.1
"2085","Technology","MLNX",-0.95,-2.21,2016-10-26,42.950001,2016-10-28,42,-22.1,996
"2086","Technology","MLNX",-7.4,-15.34,2017-01-31,48.25,2017-02-02,40.849998,-153.4,842.6
"2087","Technology","MLNX",-8.45,-16.41,2017-04-25,51.5,2017-04-27,43.049999,-164.1,678.5
"2088","Technology","MLNX",-0.55,-1.22,2017-07-25,45,2017-07-27,44.450001,-12.2,666.3
"2089","Technology","MLNX",-1.25,-2.82,2017-10-24,44.25,2017-10-26,43,-28.2,638.1
"2090","Technology","MLNX",3,4.6,2018-01-17,65.199997,2018-01-19,68.199997,46,684.1
"2091","Technology","MLNX",-0.7,-0.89,2018-04-16,78.550003,2018-04-18,77.849998,-8.89999999999998,675.2
"2092","Technology","MLNX",4,4.8,2018-07-16,83.25,2018-07-18,87.25,48,723.2
"2093","Technology","MLNX",2.55,3.62,2018-10-23,70.480003,2018-10-25,73.029999,36.2,759.4
"2094","Technology","MLNX",10.75,12.99,2019-01-29,82.730003,2019-01-31,93.480003,129.9,889.3
"2095","Consumer Non-Durables","MNST",-0.1,-0.23,2016-02-24,42.683334,2016-02-26,42.583332,-2.29999999999995,997.7
"2096","Consumer Non-Durables","MNST",6.88,16.67,2016-04-28,41.259998,2016-05-02,48.136665,166.7,1164.4
"2097","Consumer Non-Durables","MNST",0.99,1.86,2016-08-03,53.176666,2016-08-05,54.166668,18.5999999999999,1183
"2098","Consumer Non-Durables","MNST",-4.47,-9.32,2016-11-02,47.98,2016-11-04,43.509998,-93.1999999999999,1089.8
"2099","Consumer Non-Durables","MNST",5.84,13.9,2017-02-28,42.009998,2017-03-02,47.849998,139,1228.8
"2100","Consumer Non-Durables","MNST",2.24,5.01,2017-05-03,44.720001,2017-05-05,46.959999,50.1000000000001,1278.9
"2101","Consumer Non-Durables","MNST",-1.29,-2.44,2017-08-07,52.830002,2017-08-09,51.540001,-24.4,1254.5
"2102","Consumer Non-Durables","MNST",-1.5,-2.61,2017-11-07,57.5,2017-11-09,56,-26.1,1228.4
"2103","Consumer Non-Durables","MNST",-8.45,-12.82,2018-02-27,65.900002,2018-03-01,57.450001,-128.2,1100.2
"2104","Consumer Non-Durables","MNST",-3.37,-6.37,2018-05-07,52.869999,2018-05-09,49.5,-63.6999999999999,1036.5
"2105","Consumer Non-Durables","MNST",0.24,0.4,2018-08-07,59.990002,2018-08-09,60.23,4,1040.5
"2106","Consumer Non-Durables","MNST",-4.96,-9.08,2018-11-06,54.619999,2018-11-08,49.66,-90.8,949.7
"2107","Technology","MOMO",-0.15,-1.15,2016-03-14,13.06,2016-03-15,12.91,-11.5,988.5
"2108","Technology","MOMO",0.57,4.79,2016-05-16,11.9,2016-05-17,12.47,47.9000000000001,1036.4
"2109","Technology","MOMO",1.68,10.78,2016-08-15,15.59,2016-08-16,17.27,107.8,1144.2
"2110","Technology","MOMO",3.68,14.89,2016-11-07,24.719999,2016-11-08,28.4,148.9,1293.1
"2111","Technology","MOMO",2.14,7.81,2017-03-06,27.35,2017-03-07,29.485001,78.1000000000001,1371.2
"2112","Technology","MOMO",-0.86,-1.88,2017-05-22,45.849998,2017-05-23,44.990002,-18.8000000000001,1352.4
"2113","Technology","MOMO",-4.51,-10.05,2017-08-21,44.880001,2017-08-22,40.369999,-100.5,1251.9
"2114","Technology","MOMO",-4.81,-14.91,2017-11-27,32.25,2017-11-28,27.440001,-149.1,1102.8
"2115","Technology","MOMO",3.85,11.32,2018-03-06,34,2018-03-07,37.849998,113.2,1216
"2116","Technology","MOMO",3.51,8.92,2018-05-25,39.330002,2018-05-29,42.84,89.2,1305.2
"2117","Technology","MOMO",3.04,7.64,2018-08-21,39.810001,2018-08-22,42.849998,76.4000000000001,1381.6
"2118","Technology","MOMO",-5.11,-15.82,2018-12-04,32.310001,2018-12-06,27.200001,-158.2,1223.4
"2119","Finance","MORN",3.23,4.2,2016-02-16,76.830002,2016-02-18,80.059998,42,1042
"2120","Finance","MORN",-1.32,-1.5,2016-04-20,87.879997,2016-04-22,86.559998,-15,1027
"2121","Finance","MORN",0.74,0.89,2016-07-20,83.230003,2016-07-22,83.970001,8.89999999999986,1035.9
"2122","Finance","MORN",-1.16,-1.52,2016-10-19,76.410004,2016-10-21,75.25,-15.2,1020.7
"2123","Finance","MORN",1.54,1.94,2017-02-17,79.459999,2017-02-22,81,19.4000000000001,1040.1
"2124","Finance","MORN",1.24,1.59,2017-04-20,78.059998,2017-04-24,79.300003,15.9,1056
"2125","Finance","MORN",1.87,2.33,2017-07-24,80.129997,2017-07-26,82,23.3000000000001,1079.3
"2126","Finance","MORN",-0.43,-0.5,2017-10-24,85.860001,2017-10-26,85.43,-5,1074.3
"2127","Finance","MORN",1.7,1.77,2018-02-16,95.860001,2018-02-21,97.559998,17.7,1092
"2128","Finance","MORN",4.48,4.31,2018-04-24,103.989998,2018-04-26,108.470001,43.0999999999999,1135.1
"2129","Finance","MORN",-0.67,-0.48,2018-07-24,140.240005,2018-07-26,139.570007,-4.80000000000007,1130.3
"2130","Finance","MORN",3.73,3.26,2018-10-23,114.269997,2018-10-25,118,32.5999999999999,1162.9
"2131","Finance","MORN",4.99,3.99,2019-02-20,125,2019-02-22,129.990005,39.9000000000001,1202.8
"2132","Technology","MPWR",1.72,2.89,2016-02-03,59.48,2016-02-05,61.200001,28.8999999999999,1028.9
"2133","Technology","MPWR",1.22,1.9,2016-04-29,64.279999,2016-05-03,65.5,18.9999999999999,1047.9
"2134","Technology","MPWR",1.66,2.32,2016-07-22,71.419998,2016-07-26,73.080002,23.2000000000002,1071.1
"2135","Technology","MPWR",0.12,0.15,2016-10-28,79.150002,2016-11-01,79.269997,1.5,1072.6
"2136","Technology","MPWR",-1.3,-1.46,2017-02-08,89.050003,2017-02-10,87.75,-14.5999999999999,1058
"2137","Technology","MPWR",-0.95,-0.99,2017-04-25,95.949997,2017-04-27,95,-9.89999999999998,1048.1
"2138","Technology","MPWR",-3.34,-3.18,2017-07-25,104.940002,2017-07-27,101.599998,-31.8000000000001,1016.3
"2139","Technology","MPWR",2.99,2.62,2017-10-25,114.150002,2017-10-27,117.139999,26.2,1042.5
"2140","Technology","MPWR",-8.58,-7.55,2018-02-07,113.580002,2018-02-09,105,-75.5,967
"2141","Technology","MPWR",-2.89,-2.36,2018-04-27,122.589996,2018-05-01,119.699997,-23.5999999999999,943.4
"2142","Technology","MPWR",-3.66,-2.58,2018-07-24,142.029999,2018-07-26,138.369995,-25.8000000000001,917.6
"2143","Technology","MPWR",-3.1,-2.75,2018-10-24,112.620003,2018-10-26,109.519997,-27.5,890.1
"2144","Technology","MPWR",-2.84,-2.15,2019-02-11,132.050003,2019-02-13,129.210007,-21.5,868.6
"2145","Technology","MRVL",0.3,2.97,2016-07-18,10.1,2016-07-20,10.4,29.7,1029.7
"2146","Technology","MRVL",0.4,3.45,2016-07-26,11.6,2016-07-28,12,34.5,1064.2
"2147","Technology","MRVL",-0.39,-3.01,2016-09-02,12.96,2016-09-07,12.57,-30.1,1034.1
"2148","Technology","MRVL",1.22,9.1,2016-11-16,13.41,2016-11-18,14.63,91,1125.1
"2149","Technology","MRVL",0.3,1.88,2017-03-01,15.95,2017-03-03,16.25,18.8,1143.9
"2150","Technology","MRVL",0.94,5.71,2017-05-24,16.450001,2017-05-26,17.389999,57.0999999999999,1201
"2151","Technology","MRVL",0.85,5.39,2017-08-23,15.78,2017-08-25,16.629999,53.9000000000001,1254.9
"2152","Technology","MRVL",-0.08,-0.34,2017-11-27,23.610001,2017-11-29,23.530001,-3.39999999999998,1251.5
"2153","Technology","MRVL",0.71,3.02,2018-03-07,23.5,2018-03-09,24.209999,30.2,1281.7
"2154","Technology","MRVL",-0.27,-1.22,2018-05-30,22.17,2018-06-01,21.9,-12.2,1269.5
"2155","Technology","MRVL",0.2,0.97,2018-09-05,20.700001,2018-09-07,20.9,9.70000000000005,1279.2
"2156","Technology","MRVL",-0.56,-3.39,2018-12-03,16.530001,2018-12-06,15.97,-33.9000000000001,1245.3
"2157","Technology","MSFT",2.72,5.23,2016-01-27,52.009998,2016-01-29,54.73,52.3,1052.3
"2158","Technology","MSFT",-4.38,-7.78,2016-04-20,56.290001,2016-04-22,51.91,-77.8,974.5
"2159","Technology","MSFT",2.45,4.56,2016-07-18,53.700001,2016-07-20,56.150002,45.6000000000001,1020.1
"2160","Technology","MSFT",2.81,4.89,2016-10-19,57.470001,2016-10-21,60.279999,48.8999999999999,1069
"2161","Technology","MSFT",1.44,2.25,2017-01-25,63.950001,2017-01-27,65.389999,22.5,1091.5
"2162","Technology","MSFT",0.83,1.22,2017-04-26,68.080002,2017-04-28,68.910004,12.2,1103.7
"2163","Technology","MSFT",-0.05,-0.07,2017-07-19,73.5,2017-07-21,73.449997,-0.700000000000045,1103
"2164","Technology","MSFT",5.79,7.37,2017-10-25,78.580002,2017-10-27,84.370003,73.7,1176.7
"2165","Technology","MSFT",1.49,1.6,2018-01-30,93.300003,2018-02-01,94.790001,16,1192.7
"2166","Technology","MSFT",4.3,4.61,2018-04-25,93.300003,2018-04-27,97.599998,46.1000000000001,1238.8
"2167","Technology","MSFT",2.14,2.02,2018-07-18,105.940002,2018-07-20,108.080002,20.2,1259
"2168","Technology","MSFT",-1.22,-1.13,2018-10-23,107.769997,2018-10-25,106.550003,-11.3,1247.7
"2169","Technology","MSFT",-1.08,-1.03,2019-01-29,104.879997,2019-01-31,103.800003,-10.3,1237.4
"2170","Consumer Services","MSG",14.24,6.64,2018-02-01,214.399994,2018-02-02,228.639999,66.4000000000001,1066.4
"2171","Consumer Services","MSG",-3.41,-1.4,2018-05-01,243.100006,2018-05-02,239.690002,-14,1052.4
"2172","Consumer Services","MSG",-7.93,-2.53,2018-08-15,312.929993,2018-08-16,305,-25.3,1027.1
"2173","Consumer Services","MSG",-0.39,-0.14,2018-10-31,279.200012,2018-11-01,278.809998,-1.39999999999998,1025.7
"2174","Consumer Services","MSG",0.28,0.1,2019-01-31,277.640015,2019-02-01,277.920013,0.999999999999886,1026.7
"2175","Technology","MTCH",-2.13,-17.59,2016-02-01,12.11,2016-02-03,9.98,-175.9,824.1
"2176","Technology","MTCH",0.51,4.43,2016-05-02,11.5,2016-05-04,12.01,44.3,868.4
"2177","Technology","MTCH",-0.39,-2.44,2016-07-25,15.96,2016-07-27,15.57,-24.4,844
"2178","Technology","MTCH",-1.24,-6.72,2016-10-31,18.440001,2016-11-02,17.200001,-67.2,776.8
"2179","Technology","MTCH",-0.86,-4.96,2017-01-30,17.35,2017-02-01,16.49,-49.6,727.2
"2180","Technology","MTCH",-0.7,-3.74,2017-05-01,18.709999,2017-05-03,18.01,-37.4,689.8
"2181","Technology","MTCH",-0.47,-2.53,2017-07-31,18.610001,2017-08-02,18.139999,-25.3,664.5
"2182","Technology","MTCH",3.78,13.89,2017-11-06,27.219999,2017-11-08,31,138.9,803.4
"2183","Technology","MTCH",0.31,0.91,2018-02-05,34.189999,2018-02-07,34.5,9.10000000000014,812.5
"2184","Technology","MTCH",2.85,8.17,2018-05-07,34.924999,2018-05-09,37.779999,81.7,894.2
"2185","Technology","MTCH",6.85,17.72,2018-08-06,38.650002,2018-08-08,45.5,177.2,1071.4
"2186","Technology","MTCH",-8.5,-16.21,2018-11-05,52.43,2018-11-07,43.93,-162.1,909.3
"2187","Technology","MTCH",3.46,6.36,2019-02-05,54.439999,2019-02-07,57.900002,63.6000000000001,972.9
"2188","Technology","MU",0.13,1.28,2016-03-29,10.18,2016-03-31,10.31,12.8,1012.8
"2189","Technology","MU",-0.72,-5.41,2016-06-29,13.3,2016-07-01,12.58,-54.1,958.7
"2190","Technology","MU",-0.44,-2.45,2016-10-03,17.99,2016-10-05,17.549999,-24.5,934.2
"2191","Technology","MU",2.18,10.52,2016-12-20,20.73,2016-12-22,22.91,105.2,1039.4
"2192","Technology","MU",3.98,15.47,2017-03-22,25.73,2017-03-24,29.709999,154.7,1194.1
"2193","Technology","MU",0.05,0.16,2017-06-28,32.07,2017-06-30,32.119999,1.60000000000002,1195.7
"2194","Technology","MU",0.22,0.61,2017-09-25,36.040001,2017-09-27,36.259998,6.10000000000002,1201.8
"2195","Technology","MU",3.28,7.56,2017-12-18,43.369999,2017-12-20,46.650002,75.6000000000001,1277.4
"2196","Technology","MU",-3.66,-5.97,2018-03-21,61.349998,2018-03-23,57.689999,-59.6999999999999,1217.7
"2197","Technology","MU",3.82,6.63,2018-06-19,57.639999,2018-06-21,61.459999,66.3,1284
"2198","Technology","MU",-1.38,-3.01,2018-09-19,45.779999,2018-09-21,44.400002,-30.1,1253.9
"2199","Technology","MU",-2.5,-7.32,2018-12-17,34.16,2018-12-19,31.66,-73.2,1180.7
"2200","Technology","MXIM",1.08,3.48,2016-01-20,31,2016-01-22,32.080002,34.8,1034.8
"2201","Technology","MXIM",1.65,4.6,2016-04-20,35.849998,2016-04-22,37.5,46,1080.8
"2202","Technology","MXIM",0.96,2.56,2016-07-20,37.5,2016-07-22,38.459999,25.6000000000001,1106.4
"2203","Technology","MXIM",2.25,5.82,2016-10-19,38.68,2016-10-21,40.93,58.2,1164.6
"2204","Technology","MXIM",2.36,5.58,2017-01-25,42.299999,2017-01-27,44.66,55.8000000000002,1220.4
"2205","Technology","MXIM",-0.8,-1.79,2017-04-19,44.66,2017-04-21,43.860001,-17.9,1202.5
"2206","Technology","MXIM",-1.83,-3.86,2017-07-19,47.459999,2017-07-21,45.630001,-38.6,1163.9
"2207","Technology","MXIM",2.93,5.87,2017-10-18,49.919998,2017-10-20,52.849998,58.7,1222.6
"2208","Technology","MXIM",0.39,0.68,2018-01-24,57.110001,2018-01-26,57.5,6.79999999999995,1229.4
"2209","Technology","MXIM",1.01,1.87,2018-04-25,53.950001,2018-04-27,54.959999,18.6999999999999,1248.1
"2210","Technology","MXIM",1.22,2.06,2018-07-25,59.27,2018-07-27,60.490002,20.5999999999999,1268.7
"2211","Technology","MXIM",1.58,3.21,2018-10-29,49.16,2018-10-31,50.740002,32.0999999999999,1300.8
"2212","Technology","MXIM",-0.21,-0.38,2019-01-28,54.560001,2019-01-30,54.349998,-3.80000000000007,1297
"2213","Health Care","MYL",1.49,3,2016-02-09,49.720001,2016-02-10,51.209999,30,1030
"2214","Health Care","MYL",1.27,3.02,2016-05-02,42.099998,2016-05-03,43.369999,30.2,1060.2
"2215","Health Care","MYL",0.18,0.37,2016-08-08,48.419998,2016-08-09,48.599998,3.70000000000005,1063.9
"2216","Health Care","MYL",4.39,12.33,2016-11-08,35.610001,2016-11-09,40,123.3,1187.2
"2217","Health Care","MYL",1.89,4.45,2017-02-28,42.450001,2017-03-01,44.34,44.5,1231.7
"2218","Health Care","MYL",0.85,2.25,2017-05-09,37.799999,2017-05-10,38.650002,22.5,1254.2
"2219","Health Care","MYL",-2.19,-6.82,2017-08-08,32.09,2017-08-09,29.9,-68.2,1186
"2220","Health Care","MYL",1.04,2.97,2017-11-03,35.07,2017-11-06,36.110001,29.7,1215.7
"2221","Health Care","MYL",-0.32,-0.77,2018-02-27,41.75,2018-02-28,41.43,-7.70000000000005,1208
"2222","Health Care","MYL",-0.39,-1.08,2018-05-08,36,2018-05-09,35.610001,-10.8000000000001,1197.2
"2223","Health Care","MYL",-1.28,-3.39,2018-08-07,37.779999,2018-08-08,36.5,-33.9000000000001,1163.3
"2224","Health Care","MYL",-0.9,-2.76,2018-11-02,32.560001,2018-11-05,31.66,-27.5999999999999,1135.7
"2225","Technology","NATI",0.2,0.7,2016-01-27,28.43,2016-01-29,28.629999,6.99999999999989,1007
"2226","Technology","NATI",-0.39,-1.39,2016-04-27,28.139999,2016-04-29,27.75,-13.9,993.1
"2227","Technology","NATI",-0.14,-0.49,2016-07-26,28.5,2016-07-28,28.360001,-4.89999999999998,988.2
"2228","Technology","NATI",0.37,1.35,2016-10-26,27.450001,2016-10-28,27.82,13.5000000000001,1001.7
"2229","Technology","NATI",-2.06,-6.47,2017-01-25,31.860001,2017-01-27,29.799999,-64.6999999999999,937
"2230","Technology","NATI",0.24,0.7,2017-04-26,34.509998,2017-04-28,34.75,6.99999999999989,944
"2231","Technology","NATI",-0.07,-0.16,2017-07-26,43.560001,2017-07-28,43.490002,-1.60000000000002,942.4
"2232","Technology","NATI",-0.14,-0.32,2017-10-25,43.970001,2017-10-27,43.830002,-3.19999999999993,939.2
"2233","Technology","NATI",1.41,3.01,2018-01-29,46.84,2018-01-31,48.25,30.0999999999999,969.3
"2234","Technology","NATI",-2.11,-4.3,2018-04-25,49.02,2018-04-27,46.91,-43,926.3
"2235","Technology","NATI",3.36,8,2018-07-25,41.990002,2018-07-27,45.349998,80,1006.3
"2236","Technology","NATI",1.89,4.34,2018-10-24,43.509998,2018-10-26,45.400002,43.4000000000001,1049.7
"2237","Technology","NATI",-1.64,-3.66,2019-01-28,44.84,2019-01-30,43.200001,-36.5999999999999,1013.1
"2238","Health Care","NBIX",2.6,7.8,2016-02-10,33.349998,2016-02-12,35.950001,78,1078
"2239","Health Care","NBIX",-3.01,-6.73,2016-05-04,44.700001,2016-05-06,41.689999,-67.3000000000001,1010.7
"2240","Health Care","NBIX",-0.71,-1.38,2016-08-02,51.27,2016-08-04,50.560001,-13.8000000000001,996.9
"2241","Health Care","NBIX",0.85,1.94,2016-11-01,43.82,2016-11-03,44.669998,19.4000000000001,1016.3
"2242","Health Care","NBIX",-2.22,-4.97,2017-02-13,44.66,2017-02-15,42.439999,-49.6999999999999,966.6
"2243","Health Care","NBIX",-1.09,-2.04,2017-05-08,53.5,2017-05-10,52.41,-20.4,946.2
"2244","Health Care","NBIX",1.96,4.08,2017-08-02,48.040001,2017-08-04,50,40.8,987
"2245","Health Care","NBIX",8.94,14.39,2017-10-31,62.110001,2017-11-02,71.050003,143.9,1130.9
"2246","Health Care","NBIX",-2.98,-3.72,2018-02-12,80.169998,2018-02-14,77.190002,-37.2,1093.7
"2247","Health Care","NBIX",1.65,2.06,2018-04-27,80.050003,2018-05-01,81.699997,20.5999999999999,1114.3
"2248","Health Care","NBIX",-0.75,-0.7,2018-07-30,107,2018-08-01,106.25,-7,1107.3
"2249","Health Care","NBIX",-11.44,-10.08,2018-11-02,113.440002,2018-11-06,102,-100.8,1006.5
"2250","Health Care","NBIX",-0.82,-0.93,2019-02-04,88.589996,2019-02-06,87.769997,-9.29999999999995,997.2
"2251","Consumer Services","NCLH",2.62,6.1,2016-02-22,42.98,2016-02-23,45.599998,61,1061
"2252","Consumer Services","NCLH",-3.61,-7.39,2016-05-09,48.880001,2016-05-10,45.27,-73.9,987.1
"2253","Consumer Services","NCLH",-3.43,-7.98,2016-08-08,42.98,2016-08-09,39.549999,-79.8,907.3
"2254","Consumer Services","NCLH",-1.02,-2.7,2016-11-08,37.84,2016-11-09,36.82,-27,880.3
"2255","Consumer Services","NCLH",1.5,3.14,2017-02-21,47.740002,2017-02-22,49.240002,31.4000000000001,911.7
"2256","Consumer Services","NCLH",-0.81,-1.47,2017-05-09,55.25,2017-05-10,54.439999,-14.7,897
"2257","Consumer Services","NCLH",1.9,3.32,2017-08-07,57.150002,2017-08-08,59.049999,33.1999999999998,930.2
"2258","Consumer Services","NCLH",0.37,0.67,2017-11-08,55.369999,2017-11-09,55.740002,6.69999999999993,936.9
"2259","Consumer Services","NCLH",0.34,0.57,2018-02-21,59.189999,2018-02-22,59.529999,5.70000000000005,942.6
"2260","Consumer Services","NCLH",1.69,3.17,2018-05-01,53.240002,2018-05-02,54.93,31.7,974.3
"2261","Consumer Services","NCLH",1.7,3.42,2018-08-08,49.759998,2018-08-09,51.459999,34.2,1008.5
"2262","Consumer Services","NCLH",1.98,4.21,2018-11-07,47.029999,2018-11-08,49.009998,42.1000000000001,1050.6
"2263","Consumer Services","NCLH",1.52,2.86,2019-02-20,53.23,2019-02-21,54.75,28.5999999999999,1079.2
"2264","Finance","NDAQ",-0.76,-1.29,2016-01-27,58.740002,2016-01-28,57.98,-12.9,987.1
"2265","Finance","NDAQ",0.88,1.37,2016-04-26,64.209999,2016-04-27,65.089996,13.7,1000.8
"2266","Finance","NDAQ",0.03,0.04,2016-07-26,68.470001,2016-07-27,68.5,0.399999999999977,1001.2
"2267","Finance","NDAQ",-1.18,-1.78,2016-10-25,66.400002,2016-10-26,65.220001,-17.8000000000001,983.4
"2268","Finance","NDAQ",0.32,0.47,2017-01-30,68.040001,2017-01-31,68.360001,4.69999999999993,988.1
"2269","Finance","NDAQ",-0.66,-0.93,2017-04-25,70.879997,2017-04-26,70.220001,-9.29999999999995,978.8
"2270","Finance","NDAQ",-3.27,-4.48,2017-07-25,73.029999,2017-07-26,69.760002,-44.8,934
"2271","Finance","NDAQ",-1.04,-1.41,2017-10-24,73.75,2017-10-25,72.709999,-14.1,919.9
"2272","Finance","NDAQ",0.56,0.69,2018-01-30,81.489998,2018-01-31,82.050003,6.89999999999986,926.8
"2273","Finance","NDAQ",-1,-1.15,2018-04-24,87.32,2018-04-25,86.32,-11.5,915.3
"2274","Finance","NDAQ",-1.66,-1.74,2018-07-24,95.660004,2018-07-25,94,-17.4,897.9
"2275","Finance","NDAQ",1.74,2.19,2018-10-23,79.470001,2018-10-24,81.209999,21.9,919.8
"2276","Finance","NDAQ",-1.12,-1.3,2019-01-29,86.150002,2019-01-30,85.029999,-13,906.8
"2277","Capital Goods","NDSN",5.44,8.6,2016-02-19,63.259998,2016-02-23,68.699997,86,1086
"2278","Capital Goods","NDSN",8.62,11.47,2016-05-20,75.120003,2016-05-24,83.739998,114.7,1200.7
"2279","Capital Goods","NDSN",6.26,6.9,2016-08-19,90.739998,2016-08-23,97,69,1269.7
"2280","Capital Goods","NDSN",4.55,4.29,2016-12-12,106.010002,2016-12-14,110.559998,42.8999999999999,1312.6
"2281","Capital Goods","NDSN",0.68,0.57,2017-02-17,118.629997,2017-02-22,119.309998,5.70000000000005,1318.3
"2282","Capital Goods","NDSN",1.63,1.27,2017-05-19,128.320007,2017-05-23,129.949997,12.6999999999999,1331
"2283","Capital Goods","NDSN",-8.53,-6.85,2017-08-18,124.580002,2017-08-22,116.050003,-68.5,1262.5
"2284","Capital Goods","NDSN",14.45,11.51,2017-12-12,125.550003,2017-12-14,140,115.1,1377.6
"2285","Capital Goods","NDSN",-1.41,-1.02,2018-02-21,138.360001,2018-02-23,136.949997,-10.1999999999999,1367.4
"2286","Capital Goods","NDSN",-3.02,-2.25,2018-05-18,134.130005,2018-05-22,131.110001,-22.5,1344.9
"2287","Capital Goods","NDSN",-10.82,-7.99,2018-08-17,135.410004,2018-08-21,124.589996,-79.9,1265
"2288","Capital Goods","NDSN",3.73,3.25,2018-12-11,114.839996,2018-12-13,118.57,32.5,1297.5
"2289","Capital Goods","NDSN",-4.33,-3.11,2019-02-19,139.330002,2019-02-21,135,-31.1,1266.4
"2290","Consumer Services","NFLX",6.48,6.33,2016-01-15,102.43,2016-01-20,108.910004,63.3,1063.3
"2291","Consumer Services","NFLX",-11.15,-10.08,2016-04-15,110.639999,2016-04-19,99.489998,-100.8,962.5
"2292","Consumer Services","NFLX",-13.09,-13.29,2016-07-15,98.519997,2016-07-19,85.43,-132.9,829.6
